Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,CUMULATIVE_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,CUMULATIVE_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
,10,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,6,,3307.9,0.051,,,,,,,0.051,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,7,,3888.32,0.061,,,,,,,0.061,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,8,,4309.7,0.0705,,,,,,,0.0705,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,9,,4805.73,0.0795,,,,,,,0.0795,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,10,,5302.42,0.0885,,,,,,,0.0885,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,11,,5791.69,0.097,,,,,,,0.097,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,1,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,2,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,3,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,4,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,5,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,6,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,7,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,8,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,9,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,10,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,11,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,12,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,13,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,14,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,15,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,16,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,17,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,18,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,19,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,20,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,21,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,22,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,23,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
,24,12,,6118.18,0.1045,,,,,,,0.1045,34,7.2,0.5,,,,,,,,,,,,,,,,,,
