,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
113,2270.539365997018,18.88396058346504,100.58021873072099,16.27874976941378,5.982047999174757,7.086266976047988,0.041278175,35.0,7.3
114,3022.3567169876615,20.477988267556483,99.85031087043654,16.979125671649776,7.127971546453085,7.034906043879967,0.0,35.0,7.3
115,3855.509594916744,20.99873200243902,98.40079513483944,17.967840950236194,8.66169268835902,7.440734522910883,0.037833861,35.0,7.3
116,4772.684550069426,21.41424154074956,97.0281323137794,18.553917384474886,10.201050260960153,8.457309303056908,0.0,35.0,7.3
117,5787.108328937096,21.251379171215266,95.10825699285103,18.967597750627995,11.939799676980442,9.738692897271752,0.034067647,35.0,7.3
118,6860.4016690691415,21.320294330835235,93.27450743504278,18.957196000766963,13.630491003095214,10.868194301605019,0.0,35.0,7.3
119,7978.835232014759,20.930914717023853,90.82623495854428,19.09068527142751,15.510077535701903,11.363127342435476,0.0,35.0,7.3
120,75.02,0.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,6.9
121,-8.811538979443098,1.420820077226458,98.34631541419014,15.509313464465377,1.4756446013547033,2.686144630003009,0.0,36.5,6.9
122,-55.00872191318191,2.463635817873278,98.14744192700574,15.81831476282957,2.3528041843128125,2.79635158857302,0.0,36.5,6.9
123,-23.90411839985216,3.725562634799643,98.02049952655993,16.153596285610824,3.2949793850400027,3.4146688261821514,0.042434169,36.5,6.9
124,126.72685913749098,6.0049387323177355,98.30375042865924,16.130579934446953,3.9666858847442468,4.468882012729329,0.0,35.0,6.9
125,503.5533521669531,7.030434103914102,97.90065162229978,16.038579614704936,4.557425434292402,4.564490324336413,0.0,35.0,6.9
126,861.8342843836873,7.63472145990588,97.35137084974684,16.357751075949615,5.518088831356298,4.388615188161309,0.053031757,35.0,6.9
127,1239.074058845027,8.499227884382396,97.05693179234373,16.710245526588565,6.430135346724902,4.186106122385766,0.0,35.0,6.9
